0.039048500071567,0.047157550071919,0.019607882077
0.032297327160105,0.045379839600446,0.017912804821353
0.032122407537203,0.044737985116354,0.017850753047072
0.03186582774783,0.0447277921514,0.017849531148638
0.038593686446811,0.046187867453832,0.018628119280004
0.025909476679056,0.041675681455854,0.021402737625946
0.019581210060144,0.045274970656445,0.022983942329201
0.032606226944806,0.041480523302891,0.021928888949576
0.037696573776295,0.043777790001769,0.018306435194856
0.032600777904603,0.04473983350161,0.017855889727381
0.032152194936708,0.047472104975455,0.019254331850534
0.043335880378438,0.046440292369763,0.020126312290858
0.041618602727621,0.042841853379413,0.022741012993456
0.025516831534705,0.041756546792783,0.02173187136256
0.039321142622617,0.043552248230523,0.023792446163983
0.021485381639381,0.044748679041976,0.023591390141492
